dist_km,lat,lon,elev_m,grade_raw_pct,grade_sm_pct,grade_1km_pct,bearing_deg,curv_deg_km,radius_m,subdivision,in_tunnel
767.3089,51.2782639,-116.7984889,942.0,8.229,1.385,1.521,51.8,0.000,nan,Mountain Subdivision,0
767.3394,51.2784333,-116.7981444,944.6,-2.085,0.217,1.137,60.1,0.000,nan,Mountain Subdivision,0
767.3697,51.2785694,-116.7977667,943.9,-4.676,-0.502,0.882,70.4,0.000,nan,Mountain Subdivision,0
767.4001,51.2786611,-116.7973556,942.5,-2.150,-0.614,0.688,78.3,0.000,nan,Mountain Subdivision,0
767.4305,51.2787167,-116.7969278,941.8,-2.033,-0.305,0.556,81.1,22.934,2498,Mountain Subdivision,0
767.5543,51.2788889,-116.7951694,939.3,0.117,-2.445,2.750,75.8,0.000,nan,Mountain Subdivision,0
767.5845,51.2789556,-116.7947472,939.4,-0.957,-1.641,2.932,65.4,0.000,nan,Mountain Subdivision,0
767.6149,51.2790694,-116.7943500,939.1,-1.602,-4.865,2.564,60.3,0.000,nan,Mountain Subdivision,0
767.6181,51.2790833,-116.7943111,939.0,-1.305,0.186,2.578,59.6,0.000,nan,Mountain Subdivision,0
767.6485,51.2792222,-116.7939333,938.6,4.282,1.630,2.202,57.5,0.000,nan,Mountain Subdivision,0
767.6790,51.2793694,-116.7935639,939.9,4.476,1.833,1.872,58.7,0.000,nan,Mountain Subdivision,0
767.7093,51.2795111,-116.7931917,941.3,3.321,1.930,1.709,64.2,0.000,nan,Mountain Subdivision,0
767.7398,51.2796306,-116.7927972,942.3,3.313,2.687,1.844,73.4,0.000,nan,Mountain Subdivision,0
767.7700,51.2797083,-116.7923806,943.3,1.667,4.210,1.795,82.4,0.000,nan,Mountain Subdivision,0
767.8004,51.2797444,-116.7919472,943.8,-0.088,4.200,1.850,91.7,0.000,nan,Mountain Subdivision,0
767.8310,51.2797361,-116.7915083,943.8,5.741,4.387,1.820,97.0,0.000,nan,Mountain Subdivision,0
767.8613,51.2797028,-116.7910750,945.5,4.490,1.495,1.735,98.8,24.464,2342,Mountain Subdivision,0
767.9358,51.2796000,-116.7900167,948.9,4.348,3.302,1.804,98.2,0.000,nan,Mountain Subdivision,0
767.9663,51.2795611,-116.7895833,950.2,5.762,3.221,1.760,97.0,0.000,nan,Mountain Subdivision,0
767.9967,51.2795278,-116.7891500,951.9,-2.415,3.902,0.498,95.8,0.000,nan,Mountain Subdivision,0
768.0271,51.2795000,-116.7887139,951.2,0.460,3.726,0.588,96.4,0.000,nan,Mountain Subdivision,0
768.0575,51.2794694,-116.7882806,951.3,0.941,2.800,0.592,99.9,0.000,nan,Mountain Subdivision,0
768.0879,51.2794222,-116.7878500,951.6,5.479,2.278,0.580,105.3,0.000,nan,Mountain Subdivision,0
768.1183,51.2793500,-116.7874278,953.3,4.160,1.171,0.760,110.8,0.000,nan,Mountain Subdivision,0
768.1487,51.2792528,-116.7870194,954.6,3.657,0.270,0.648,115.8,0.000,nan,Mountain Subdivision,0
768.1792,51.2791333,-116.7866250,955.7,0.209,-1.092,1.386,121.3,0.000,nan,Mountain Subdivision,0
768.2095,51.2789917,-116.7862528,955.7,-3.116,-1.953,1.424,126.6,0.000,nan,Mountain Subdivision,0
768.2401,51.2788278,-116.7859000,954.8,-9.609,-2.350,1.577,132.1,0.000,nan,Mountain Subdivision,0
768.2705,51.2786444,-116.7855750,951.9,-10.426,-1.076,1.898,137.1,0.000,nan,Mountain Subdivision,0
768.3009,51.2784444,-116.7852778,948.7,-6.060,1.594,2.070,142.4,0.000,nan,Mountain Subdivision,0
768.3313,51.2782278,-116.7850111,946.9,2.349,3.666,2.651,148.0,0.000,nan,Mountain Subdivision,0
768.3619,51.2779944,-116.7847778,947.6,14.466,4.813,2.661,151.4,0.000,nan,Mountain Subdivision,0
768.3921,51.2777556,-116.7845694,952.0,13.833,2.476,2.486,152.6,22.252,2575,Mountain Subdivision,0
768.4471,51.2773167,-116.7842056,959.6,16.962,4.185,1.470,152.0,0.000,nan,Mountain Subdivision,0
768.4776,51.2770750,-116.7840000,964.7,5.643,4.232,0.966,150.7,0.000,nan,Mountain Subdivision,0
768.5080,51.2768361,-116.7837861,966.4,-12.054,3.863,0.808,149.2,0.000,nan,Mountain Subdivision,0
768.5386,51.2766000,-116.7835611,962.8,-12.733,3.166,1.048,147.7,0.000,nan,Mountain Subdivision,0
768.5689,51.2763694,-116.7833278,958.9,-5.658,0.446,1.211,146.1,0.000,nan,Mountain Subdivision,0
768.5994,51.2761417,-116.7830833,957.2,-0.474,-1.798,1.034,145.2,0.000,nan,Mountain Subdivision,0
768.6299,51.2759167,-116.7828333,957.0,5.235,-1.282,1.084,144.0,-23.396,2449,Mountain Subdivision,0
768.6799,51.2755528,-116.7824111,959.6,3.299,0.523,1.024,143.1,0.000,nan,Mountain Subdivision,0
768.7104,51.2753333,-116.7821472,960.6,-1.014,2.968,0.950,138.9,0.000,nan,Mountain Subdivision,0
768.7407,51.2751278,-116.7818611,960.3,3.202,3.461,1.015,136.2,0.000,nan,Mountain Subdivision,0
768.7711,51.2749306,-116.7815583,961.3,8.919,3.884,0.838,132.7,0.000,nan,Mountain Subdivision,0
768.8016,51.2747444,-116.7812361,964.0,6.744,-1.089,0.510,127.5,0.000,nan,Mountain Subdivision,0
768.8321,51.2745778,-116.7808889,966.1,-1.660,-0.034,0.279,119.9,0.000,nan,Mountain Subdivision,0
768.8624,51.2744417,-116.7805111,965.6,3.014,3.605,0.183,113.9,0.000,nan,Mountain Subdivision,0
768.8929,51.2743306,-116.7801111,966.5,-8.104,0.848,-0.044,106.3,-64.905,883,Mountain Subdivision,0
769.0103,51.2740339,-116.7784914,957.0,5.555,0.745,0.708,107.2,13.850,4137,Mountain Subdivision,0
769.0747,51.2738625,-116.7776070,960.6,11.587,0.960,0.977,107.4,3.095,18510,Mountain Subdivision,0
769.1485,51.2736635,-116.7765945,969.1,0.407,2.952,-0.038,113.0,0.000,nan,Mountain Subdivision,0
769.1879,51.2735249,-116.7760728,969.3,-3.594,2.321,0.225,123.8,0.000,nan,Mountain Subdivision,0
769.2270,51.2733293,-116.7756057,967.9,8.907,4.367,0.629,139.4,356.875,161,Mountain Subdivision,0
769.2706,51.2730317,-116.7751974,971.8,7.069,2.612,0.278,150.3,247.187,232,Mountain Subdivision,0
769.3150,51.2726849,-116.7748816,974.9,-1.149,-0.329,0.148,153.2,29.245,1959,Mountain Subdivision,0
769.4137,51.2718924,-116.7742422,973.8,-5.375,-1.077,0.546,153.5,0.000,nan,Mountain Subdivision,0
769.4423,51.2716622,-116.7740585,972.2,-7.850,0.729,0.532,149.6,0.000,nan,Mountain Subdivision,0
769.4727,51.2714265,-116.7738376,969.8,-10.521,-1.096,1.012,141.8,0.000,nan,Mountain Subdivision,0
769.5043,51.2712035,-116.7735569,966.5,1.027,-2.673,1.409,137.4,0.000,nan,Mountain Subdivision,0
769.5332,51.2710121,-116.7732752,966.8,2.281,-0.516,1.350,135.9,-12.004,4773,Mountain Subdivision,0
769.6573,51.2702111,-116.7720333,969.6,-2.145,-2.033,1.501,135.9,0.000,nan,Mountain Subdivision,0
769.6878,51.2700139,-116.7717278,969.0,-0.925,-1.536,1.777,139.6,0.000,nan,Mountain Subdivision,0
769.7182,51.2698056,-116.7714444,968.7,-0.222,-0.865,1.824,144.3,0.000,nan,Mountain Subdivision,0
769.7487,51.2695833,-116.7711889,968.6,-4.580,-1.625,1.635,148.0,0.000,nan,Mountain Subdivision,0
769.7789,51.2693528,-116.7709583,967.3,-3.762,-2.482,1.774,151.0,0.000,nan,Mountain Subdivision,0
769.8096,51.2691111,-116.7707444,966.1,-2.578,-0.359,2.120,154.9,58.522,979,Mountain Subdivision,0
769.8752,51.2685778,-116.7703444,964.4,-5.015,0.356,2.761,153.2,0.000,nan,Mountain Subdivision,0
769.9056,51.2683333,-116.7701472,962.9,2.162,0.581,2.996,147.0,0.000,nan,Mountain Subdivision,0
769.9362,51.2681028,-116.7699083,963.5,11.765,0.628,3.022,136.4,0.000,nan,Mountain Subdivision,0
769.9664,51.2679056,-116.7696083,967.1,8.085,2.132,2.743,125.9,0.000,nan,Mountain Subdivision,0
769.9970,51.2677444,-116.7692528,969.6,1.600,3.766,2.564,115.3,0.000,nan,Mountain Subdivision,0
770.0273,51.2676278,-116.7688583,970.1,-4.222,4.428,2.393,105.3,0.000,nan,Mountain Subdivision,0
770.0578,51.2675556,-116.7684361,968.8,8.328,4.412,2.364,94.1,0.000,nan,Mountain Subdivision,0
770.0882,51.2675361,-116.7680000,971.3,7.419,3.771,1.840,84.1,0.000,nan,Mountain Subdivision,0
770.1185,51.2675639,-116.7675667,973.6,0.376,3.629,1.524,73.5,0.000,nan,Mountain Subdivision,0
770.1489,51.2676417,-116.7671472,973.7,2.010,4.202,1.432,67.3,0.000,nan,Mountain Subdivision,0
770.1793,51.2677472,-116.7667444,974.3,4.154,2.620,1.316,66.1,-24.230,2365,Mountain Subdivision,0
770.2267,51.2679194,-116.7661222,976.2,7.135,2.361,1.172,64.7,0.000,nan,Mountain Subdivision,0
770.2570,51.2680361,-116.7657278,978.4,6.116,2.254,0.972,62.8,0.000,nan,Mountain Subdivision,0
770.2874,51.2681611,-116.7653389,980.3,-5.170,2.316,0.940,59.6,0.000,nan,Mountain Subdivision,0
770.3179,51.2683000,-116.7649611,978.7,-5.464,1.988,1.297,57.3,0.000,nan,Mountain Subdivision,0
770.3482,51.2684472,-116.7645944,977.0,5.868,1.796,1.496,55.8,0.000,nan,Mountain Subdivision,0
770.3823,51.2686194,-116.7641889,979.0,0.909,1.742,1.305,58.9,0.000,nan,Mountain Subdivision,0
770.4128,51.2687611,-116.7638139,979.3,-0.718,0.929,1.419,67.3,0.000,nan,Mountain Subdivision,0
770.4432,51.2688667,-116.7634111,979.1,6.725,1.878,1.390,78.3,0.000,nan,Mountain Subdivision,0
770.4736,51.2689222,-116.7629833,981.1,4.991,3.326,0.986,89.4,0.000,nan,Mountain Subdivision,0
770.5039,51.2689250,-116.7625472,982.7,-0.418,2.547,0.730,101.1,0.000,nan,Mountain Subdivision,0
770.5344,51.2688722,-116.7621167,982.5,2.421,2.243,0.775,112.2,0.000,nan,Mountain Subdivision,0
770.5647,51.2687694,-116.7617139,983.3,6.066,1.879,0.570,123.2,0.000,nan,Mountain Subdivision,0
770.5952,51.2686194,-116.7613472,985.1,0.484,1.003,0.003,131.4,0.000,nan,Mountain Subdivision,0
770.6256,51.2684389,-116.7610194,985.3,-3.962,2.854,-0.011,134.0,0.000,nan,Mountain Subdivision,0
770.6385,51.2683583,-116.7608861,984.7,-3.514,1.895,0.040,133.0,0.000,nan,Mountain Subdivision,0
770.6688,51.2681722,-116.7605667,983.7,-0.328,3.999,0.152,126.6,0.000,nan,Mountain Subdivision,0
770.6994,51.2680083,-116.7602139,983.6,6.654,2.818,0.168,117.9,0.000,nan,Mountain Subdivision,0
770.7298,51.2678806,-116.7598278,985.6,5.026,2.112,-0.050,112.1,0.000,nan,Mountain Subdivision,0
770.7602,51.2677778,-116.7594222,987.1,3.889,0.279,-0.381,110.2,-12.118,4728,Mountain Subdivision,0
770.9122,51.2673056,-116.7573722,993.0,-3.571,1.579,-0.262,114.1,0.000,nan,Mountain Subdivision,0
770.9425,51.2671944,-116.7569750,992.0,-5.114,1.310,-0.163,122.5,0.000,nan,Mountain Subdivision,0
770.9730,51.2670472,-116.7566056,990.4,-7.470,0.300,0.039,130.0,0.000,nan,Mountain Subdivision,0
771.0032,51.2668722,-116.7562722,988.1,-2.088,0.033,0.365,138.4,0.000,nan,Mountain Subdivision,0
771.0338,51.2666667,-116.7559806,987.5,-2.392,-1.747,0.649,146.1,0.000,nan,Mountain Subdivision,0
771.0643,51.2664389,-116.7557361,986.8,-1.463,-0.627,0.818,154.4,0.000,nan,Mountain Subdivision,0
771.0948,51.2661917,-116.7555472,986.3,1.311,0.033,0.836,158.3,57.393,998,Mountain Subdivision,0
771.1622,51.2656278,-116.7551889,987.2,5.170,1.100,0.514,155.1,0.000,nan,Mountain Subdivision,0
771.1925,51.2653806,-116.7550056,988.8,5.411,1.883,0.096,149.2,0.000,nan,Mountain Subdivision,0
771.2231,51.2651444,-116.7547806,990.4,0.491,1.995,-0.229,143.3,0.000,nan,Mountain Subdivision,0
771.2535,51.2649250,-116.7545194,990.6,0.741,1.526,-0.093,137.1,0.000,nan,Mountain Subdivision,0
771.2839,51.2647250,-116.7542222,990.8,4.261,0.830,-0.067,131.1,0.000,nan,Mountain Subdivision,0
771.3144,51.2645444,-116.7538917,992.1,-1.580,0.305,-0.240,124.7,0.000,nan,Mountain Subdivision,0
771.3448,51.2643889,-116.7535333,991.6,-5.227,-0.834,-0.055,119.1,0.000,nan,Mountain Subdivision,0
771.3753,51.2642556,-116.7531500,990.0,-2.617,-2.236,0.822,112.7,0.000,nan,Mountain Subdivision,0
771.4057,51.2641500,-116.7527472,989.2,0.924,-2.936,0.937,106.6,0.000,nan,Mountain Subdivision,0
771.4359,51.2640722,-116.7523306,989.5,-3.676,-3.829,1.263,100.5,0.000,nan,Mountain Subdivision,0
771.4664,51.2640222,-116.7519000,988.4,-1.980,-0.644,1.628,97.8,-16.633,3445,Mountain Subdivision,0
771.6307,51.2638222,-116.7495611,985.1,-4.735,-2.009,2.505,98.7,0.000,nan,Mountain Subdivision,0
771.6612,51.2637806,-116.7491278,983.7,-3.052,-0.017,2.547,103.5,0.000,nan,Mountain Subdivision,0
771.6916,51.2637167,-116.7487028,982.8,1.294,0.479,2.553,109.6,0.000,nan,Mountain Subdivision,0
771.7219,51.2636250,-116.7482917,983.2,6.439,0.858,2.430,115.8,0.000,nan,Mountain Subdivision,0
771.7524,51.2635056,-116.7478972,985.1,13.416,2.312,2.299,121.3,0.000,nan,Mountain Subdivision,0
771.7827,51.2633639,-116.7475250,989.2,4.873,3.181,1.925,127.5,0.000,nan,Mountain Subdivision,0
771.8132,51.2631972,-116.7471778,990.7,-0.626,4.361,1.677,133.6,0.000,nan,Mountain Subdivision,0
771.8436,51.2630083,-116.7468611,990.5,0.866,4.525,1.786,137.7,0.000,nan,Mountain Subdivision,0
771.8741,51.2628056,-116.7465667,990.8,1.897,2.990,2.061,139.2,0.000,nan,Mountain Subdivision,0
771.9108,51.2625556,-116.7462222,991.5,6.393,1.359,2.650,136.2,0.000,nan,Mountain Subdivision,0
771.9412,51.2623583,-116.7459194,993.4,2.613,0.503,2.528,128.9,0.000,nan,Mountain Subdivision,0
771.9717,51.2621861,-116.7455778,994.2,-0.926,-0.343,2.375,121.3,0.000,nan,Mountain Subdivision,0
772.0020,51.2620444,-116.7452056,993.9,-3.153,-0.677,1.781,118.5,-63.051,909,Mountain Subdivision,0
772.0467,51.2618528,-116.7446417,992.5,-1.972,-0.712,1.800,119.4,0.000,nan,Mountain Subdivision,0
772.0769,51.2617194,-116.7442639,991.9,-7.373,-1.311,0.890,125.2,0.000,nan,Mountain Subdivision,0
772.1074,51.2615611,-116.7439056,989.7,-4.352,-1.759,1.143,133.6,0.000,nan,Mountain Subdivision,0
772.1378,51.2613722,-116.7435889,988.3,4.596,-1.146,1.316,141.5,0.000,nan,Mountain Subdivision,0
772.1682,51.2611583,-116.7433167,989.7,1.515,2.149,1.209,150.4,0.000,nan,Mountain Subdivision,0
772.1988,51.2609194,-116.7431000,990.2,-0.937,3.722,1.199,158.5,0.000,nan,Mountain Subdivision,0
772.2293,51.2606639,-116.7429389,989.9,4.012,5.586,1.216,163.3,0.000,nan,Mountain Subdivision,0
772.2596,51.2604028,-116.7428139,991.1,12.077,3.646,1.116,165.3,36.398,1574,Mountain Subdivision,0
772.3146,51.2599250,-116.7426139,997.8,10.623,6.329,0.778,163.8,0.000,nan,Mountain Subdivision,0
772.3451,51.2596611,-116.7424917,1001.0,7.223,7.475,0.770,157.2,0.000,nan,Mountain Subdivision,0
772.3756,51.2594083,-116.7423222,1003.2,3.772,8.453,0.783,147.3,0.000,nan,Mountain Subdivision,0
772.4060,51.2591778,-116.7420861,1004.4,2.791,7.935,0.731,140.5,0.000,nan,Mountain Subdivision,0
772.4365,51.2589667,-116.7418083,1005.2,9.776,4.056,0.616,139.4,0.000,nan,Mountain Subdivision,0
772.4694,51.2587417,-116.7415000,1008.4,6.804,2.621,0.272,135.2,0.000,nan,Mountain Subdivision,0
772.4999,51.2585472,-116.7411917,1010.5,-0.226,1.241,0.139,127.5,0.000,nan,Mountain Subdivision,0
772.5303,51.2583806,-116.7408444,1010.4,-6.477,0.894,0.163,119.1,0.000,nan,Mountain Subdivision,0
772.5608,51.2582472,-116.7404611,1008.5,-3.497,0.238,0.370,111.5,0.000,nan,Mountain Subdivision,0
772.5912,51.2581472,-116.7400556,1007.4,-6.115,-1.219,0.590,107.0,0.000,nan,Mountain Subdivision,0
772.6102,51.2580972,-116.7397944,1006.2,0.421,-0.202,0.730,107.2,2.180,26283,Mountain Subdivision,0
772.6834,51.2579028,-116.7387889,1006.5,-2.500,1.208,0.426,110.3,0.000,nan,Mountain Subdivision,0
772.7137,51.2578083,-116.7383806,1005.8,2.600,3.090,0.496,116.5,0.000,nan,Mountain Subdivision,0
772.7442,51.2576861,-116.7379889,1006.6,9.036,3.876,0.444,122.0,0.000,nan,Mountain Subdivision,0
772.7745,51.2575417,-116.7376194,1009.3,12.838,3.944,0.226,125.3,0.000,nan,Mountain Subdivision,0
772.8060,51.2573778,-116.7372500,1013.4,8.609,1.584,-0.117,121.8,0.000,nan,Mountain Subdivision,0
772.8365,51.2572333,-116.7368778,1016.0,2.678,1.292,-0.352,114.1,0.000,nan,Mountain Subdivision,0
772.8667,51.2571222,-116.7364806,1016.8,-2.030,-2.255,-0.435,104.1,0.000,nan,Mountain Subdivision,0
772.8972,51.2570556,-116.7360556,1016.2,-18.953,-3.437,-0.390,94.7,0.000,nan,Mountain Subdivision,0
772.9277,51.2570333,-116.7356194,1010.4,-4.898,-4.974,0.154,85.9,0.000,nan,Mountain Subdivision,0
772.9581,51.2570528,-116.7351833,1008.9,-5.301,-1.194,0.306,82.9,-20.258,2828,Mountain Subdivision,0
773.1060,51.2572167,-116.7330750,1001.1,-0.447,-4.902,1.154,82.4,0.000,nan,Mountain Subdivision,0
773.1364,51.2572528,-116.7326417,1000.9,1.032,-3.354,0.916,78.8,0.000,nan,Mountain Subdivision,0
773.1667,51.2573056,-116.7322139,1001.3,1.996,0.025,0.810,73.5,0.000,nan,Mountain Subdivision,0
773.1972,51.2573833,-116.7317944,1001.9,9.889,0.911,0.889,67.3,0.000,nan,Mountain Subdivision,0
773.2275,51.2574889,-116.7313917,1004.9,10.446,4.055,0.354,64.0,0.000,nan,Mountain Subdivision,0
773.2579,51.2576083,-116.7310000,1008.0,5.490,2.822,0.060,63.5,-12.367,4633,Mountain Subdivision,0
773.3021,51.2577861,-116.7304306,1010.5,2.170,4.311,-0.181,64.9,0.000,nan,Mountain Subdivision,0
773.3327,51.2579028,-116.7300333,1011.1,-0.708,4.135,-0.255,71.1,0.000,nan,Mountain Subdivision,0
773.3631,51.2579917,-116.7296194,1010.9,0.089,2.887,-0.240,80.6,0.000,nan,Mountain Subdivision,0
773.3935,51.2580361,-116.7291889,1010.9,2.794,1.981,-0.251,90.0,0.000,nan,Mountain Subdivision,0
773.4238,51.2580361,-116.7287528,1011.8,0.491,0.635,-0.328,98.8,0.000,nan,Mountain Subdivision,0
773.4542,51.2579944,-116.7283222,1011.9,-0.189,0.481,-0.105,108.8,0.000,nan,Mountain Subdivision,0
773.4848,51.2579056,-116.7279056,1011.9,3.185,0.331,0.750,114.1,0.000,nan,Mountain Subdivision,0
773.5151,51.2577944,-116.7275083,1012.8,-0.185,-0.043,1.107,116.1,4.439,12908,Mountain Subdivision,0
773.9671,51.2560056,-116.7216750,1012.0,0.991,-1.258,-0.614,117.2,0.000,nan,Mountain Subdivision,0
773.9975,51.2558806,-116.7212861,1012.3,-1.953,-0.771,-0.666,119.3,0.000,nan,Mountain Subdivision,0
774.0279,51.2557472,-116.7209056,1011.7,-7.627,-1.320,-0.623,122.5,0.000,nan,Mountain Subdivision,0
774.0584,51.2556000,-116.7205361,1009.4,-2.184,-1.657,-0.315,126.1,0.000,nan,Mountain Subdivision,0
774.0888,51.2554389,-116.7201833,1008.7,4.381,-0.419,-0.202,128.8,0.000,nan,Mountain Subdivision,0
774.1193,51.2552667,-116.7198417,1010.1,-0.777,0.108,-0.237,129.5,3.392,16892,Mountain Subdivision,0
774.3001,51.2542333,-116.7178361,1008.7,0.511,2.928,0.030,130.4,0.000,nan,Mountain Subdivision,0
774.3306,51.2540556,-116.7175028,1008.8,7.119,5.644,-0.026,132.0,0.000,nan,Mountain Subdivision,0
774.3610,51.2538722,-116.7171778,1011.0,12.257,9.705,-0.124,133.0,0.000,nan,Mountain Subdivision,0
774.3845,51.2537278,-116.7169306,1013.9,16.431,7.225,-0.284,130.7,0.000,nan,Mountain Subdivision,0
774.4149,51.2535500,-116.7166000,1018.8,14.054,7.596,-0.838,124.5,0.000,nan,Mountain Subdivision,0
774.4454,51.2533944,-116.7162389,1023.1,12.701,6.983,-1.322,118.5,0.000,nan,Mountain Subdivision,0
774.4758,51.2532639,-116.7158556,1027.0,0.819,2.073,-1.729,116.5,-28.100,2039,Mountain Subdivision,0
774.5492,51.2529694,-116.7149111,1027.6,-1.314,1.954,-1.672,116.0,0.000,nan,Mountain Subdivision,0
774.5795,51.2528500,-116.7145194,1027.2,-4.649,-2.453,-1.684,112.6,0.000,nan,Mountain Subdivision,0
774.6101,51.2527444,-116.7141139,1025.8,-8.680,-5.657,-1.438,106.0,0.000,nan,Mountain Subdivision,0
774.6403,51.2526694,-116.7136972,1023.2,-14.937,-8.939,-1.187,100.5,0.000,nan,Mountain Subdivision,0
774.6707,51.2526194,-116.7132667,1018.6,-18.895,-11.083,-0.729,94.6,0.000,nan,Mountain Subdivision,0
774.7012,51.2525972,-116.7128306,1012.9,-11.097,-10.871,-0.149,88.2,0.000,nan,Mountain Subdivision,0
774.7316,51.2526056,-116.7123944,1009.5,-14.062,-8.099,0.197,82.4,0.000,nan,Mountain Subdivision,0
774.7620,51.2526417,-116.7119611,1005.2,-15.106,-6.813,0.664,75.9,0.000,nan,Mountain Subdivision,0
774.7925,51.2527083,-116.7115361,1000.6,0.614,-4.822,1.442,72.8,0.000,nan,Mountain Subdivision,0
774.8228,51.2527889,-116.7111194,1000.8,4.764,-0.556,1.964,72.2,-6.021,9516,Mountain Subdivision,0
774.9337,51.2530944,-116.7096028,1006.1,1.562,-1.089,1.052,70.9,0.000,nan,Mountain Subdivision,0
774.9640,51.2531833,-116.7091917,1006.5,1.170,0.449,0.723,66.7,0.000,nan,Mountain Subdivision,0
774.9945,51.2532917,-116.7087889,1006.9,3.363,2.353,0.453,60.8,0.000,nan,Mountain Subdivision,0
775.0248,51.2534250,-116.7084083,1007.9,-3.533,1.962,0.271,54.6,0.000,nan,Mountain Subdivision,0
775.0552,51.2535833,-116.7080528,1006.8,-1.782,-0.070,0.380,50.5,0.000,nan,Mountain Subdivision,0
775.0858,51.2537583,-116.7077139,1006.3,0.099,0.726,0.458,48.5,0.000,nan,Mountain Subdivision,0
775.0979,51.2538306,-116.7075833,1006.3,-2.503,0.840,0.463,50.9,0.000,nan,Mountain Subdivision,0
775.1283,51.2540028,-116.7072444,1005.5,1.134,0.269,0.605,55.9,0.000,nan,Mountain Subdivision,0
775.1586,51.2541556,-116.7068833,1005.9,4.444,1.233,0.647,61.5,0.000,nan,Mountain Subdivision,0
775.1890,51.2542861,-116.7065000,1007.2,5.537,2.019,0.568,67.4,0.000,nan,Mountain Subdivision,0
775.2196,51.2543917,-116.7060944,1008.9,-1.212,1.973,0.467,73.4,0.000,nan,Mountain Subdivision,0
775.2498,51.2544694,-116.7056778,1008.6,4.170,2.197,0.580,80.0,0.000,nan,Mountain Subdivision,0
775.2802,51.2545167,-116.7052472,1009.8,4.595,2.088,0.502,85.3,0.000,nan,Mountain Subdivision,0
775.3107,51.2545389,-116.7048111,1011.2,-0.501,1.240,0.503,91.7,0.000,nan,Mountain Subdivision,0
775.3411,51.2545306,-116.7043750,1011.1,-0.621,1.112,0.536,97.6,0.000,nan,Mountain Subdivision,0
775.3715,51.2544944,-116.7039417,1010.9,0.277,1.671,0.595,103.5,0.000,nan,Mountain Subdivision,0
775.4019,51.2544306,-116.7035167,1011.0,-2.387,0.867,0.481,108.4,0.000,nan,Mountain Subdivision,0
775.4323,51.2543444,-116.7031028,1010.3,1.947,0.024,0.411,110.0,22.943,2497,Mountain Subdivision,0
775.5034,51.2541250,-116.7021417,1011.6,4.825,1.770,0.351,110.2,0.000,nan,CPKC,0
775.5240,51.2540611,-116.7018639,1012.6,-1.135,1.669,0.139,110.2,-0.364,157204,Mountain Subdivision,0
775.5850,51.2538722,-116.7010417,1011.9,-0.535,0.813,0.334,110.0,-1.136,50444,Mountain Subdivision,0
775.6914,51.2535444,-116.6996056,1011.4,8.629,2.675,0.442,108.9,0.000,nan,Mountain Subdivision,0
775.7218,51.2534556,-116.6991917,1014.0,16.605,1.647,0.389,104.2,0.000,nan,Mountain Subdivision,0
775.7521,51.2533889,-116.6987694,1019.0,-3.723,1.016,0.044,97.6,0.000,nan,Mountain Subdivision,0
775.7826,51.2533528,-116.6983361,1017.9,-3.723,0.481,0.333,90.6,0.000,nan,Mountain Subdivision,1
775.8129,51.2533500,-116.6979000,1016.8,-3.723,-0.149,0.625,83.6,0.000,nan,Mountain Subdivision,1
775.8435,51.2533806,-116.6974639,1015.6,-3.723,-3.040,0.766,79.9,0.000,nan,Mountain Subdivision,1
775.8576,51.2534028,-116.6972639,1015.1,-12.347,-6.661,0.867,75.6,0.000,nan,Mountain Subdivision,0
775.8738,51.2534389,-116.6970389,1013.1,-6.926,-3.111,1.088,72.8,0.000,nan,Mountain Subdivision,0
775.9041,51.2535194,-116.6966222,1011.0,-3.270,-5.719,1.346,71.5,0.000,nan,Mountain Subdivision,0
775.9178,51.2535583,-116.6964361,1010.6,-0.473,-1.883,1.414,72.8,0.000,nan,Mountain Subdivision,0
775.9481,51.2536389,-116.6960194,1010.4,-0.235,-1.368,1.489,75.8,0.000,nan,Mountain Subdivision,0
775.9784,51.2537056,-116.6955972,1010.3,0.575,-0.284,1.059,80.7,0.000,nan,Mountain Subdivision,0
